,Finance company,Public company,Before,Operation,After,Date
403,富国银行,CeridianHCM,增持,维持在,增持,2020-03-11
404,H.C.Wainwright,PrecisionBiosciences,买进,维持在,买进,2020-03-11
405,富国银行,Anaplan,增持,维持在,增持,2020-03-11
406,富国银行,SunesisPharmaceuticals,增持,下调,中性,2020-03-11
407,富国银行,空气产品公司,中性,上调,增持,2020-03-11
408,高盛,礼来公司,买进,维持在,买进,2020-03-11
409,瑞银,WasteManagement,买进,维持在,买进,2020-03-11
410,Stephens&Co.,LiveRampHoldings,增持,维持在,增持,2020-03-11
411,瑞银,RegisCorp,买进,维持在,买进,2020-03-11
412,花旗集团,塞拉尼斯,中性,维持在,中性,2020-03-11
413,瑞银,Cerner,买进,维持在,买进,2020-03-11
414,Stephens&Co.,Casey'sGeneralStores,增持,维持在,增持,2020-03-11
415,花旗集团,CrownHoldings,买进,维持在,买进,2020-03-11
416,瑞银,Dick'sSportingGoods,中性,维持在,中性,2020-03-11
417,花旗集团,BerryGlobalGroup,买进,维持在,买进,2020-03-11
418,花旗集团,AveryDennison,中性,维持在,中性,2020-03-11
419,瑞银,Domo,中性,维持在,中性,2020-03-11
420,Stephens&Co.,Wabtec,增持,维持在,增持,2020-03-11
421,瑞穗,携程集团,买进,维持在,买进,2020-03-11
422,Wedbush,ShakeShack,中性,维持在,中性,2020-03-11
423,Rosenblatt,GoDaddy初始,买进,定为,买进,2020-03-11
424,B.RileyFBR,WideOpenWest,买进,下调,中性,2020-03-11
425,B.RileyFBR,VictoryCapital,买进,维持在,买进,2020-03-11
426,花旗集团,NuSTAREnergy,中性,上调,买进,2020-03-11
427,B.RileyFBR,Valaris,中性,下调,卖出,2020-03-11
428,B.RileyFBR,TetraTechnologies,买进,下调,中性,2020-03-11
429,B.RileyFBR,TrecoraResources,买进,维持在,买进,2020-03-11
430,B.RileyFBR,Telaria,买进,维持在,买进,2020-03-11
431,Wedbush,ApellisPharmaceuticals,弱于大盘,上调,中性,2020-03-11
432,Wedbush,Zumiez,弱于大盘,上调,中性,2020-03-11
433,Wedbush,Abercrombie&Fitch,中性,上调,强于大盘,2020-03-11
434,B.RileyFBR,RadianGroup,中性,维持在,中性,2020-03-11
435,B.RileyFBR,保德信金融集团,中性,维持在,中性,2020-03-11
436,B.RileyFBR,Progressive,买进,下调,中性,2020-03-11
437,Wedbush,BurlingtonStores,中性,上调,强于大盘,2020-03-11
438,B.RileyFBR,NMIHoldings,买进,维持在,买进,2020-03-11
439,Wedbush,AmericanEagleOutfitters,中性,上调,强于大盘,2020-03-11
440,B.RileyFBR,NationalGeneral,买进,维持在,买进,2020-03-11
441,B.RileyFBR,NewmontGoldcorp,买进,维持在,买进,2020-03-11
442,B.RileyFBR,MGICInvest,买进,维持在,买进,2020-03-11
443,B.RileyFBR,林肯国民集团,中性,维持在,中性,2020-03-11
444,RaymondJames,PetIQ,强于大盘,维持在,强于大盘,2020-03-11
445,RaymondJames,ChemoCentryx,强烈建议买进,维持在,强烈建议买进,2020-03-11
446,B.RileyFBR,GPStrategies,买进,维持在,买进,2020-03-11
447,RaymondJames,WideOpenWest,强于大盘,下调,与大盘一致,2020-03-11
448,B.RileyFBR,ForumEnergyTechnologies,中性,下调,卖出,2020-03-11
449,B.RileyFBR,CNOFinancial,买进,下调,中性,2020-03-11
450,B.RileyFBR,ColonyCapital,买进,维持在,买进,2020-03-11
451,B.RileyFBR,ColonyCreditRealEstate,买进,维持在,买进,2020-03-11
452,B.RileyFBR,AmericanEquity,中性,维持在,中性,2020-03-11
453,富国银行,财捷集团,中性,上调,增持,2020-03-11
454,瑞士信贷,UnumGroup,弱于大盘,上调,中性,2020-03-11
455,富国银行,AmericanStatesWater,减持,上调,中性,2020-03-11
456,Stifel,Parsons,持有,上调,买进,2020-03-11
457,BofASecurities,KinderMorgan,中性,上调,买进,2020-03-11
458,SunTrustRobinsonHumphrey,Kratos,持有,上调,买进,2020-03-11
459,Benchmark,CharterCommunications,持有,上调,买进,2020-03-11
460,RaymondJames,JackHenry&Associates,与大盘一致,上调,强于大盘,2020-03-11
461,摩根大通,AutoNation,减持,上调,中性,2020-03-11
462,CantorFitzgerald,RaMedicalSystems,中性,维持在,中性,2020-03-11
463,Oppenheimer,SPXCorp初始,强于大盘,定为,强于大盘,2020-03-11
464,Stifel,UniversalForestProducts初始,买进,定为,买进,2020-03-11
465,Bernstein,Casey'sGeneralStores初始,与大盘一致,定为,与大盘一致,2020-03-11
466,摩根大通,VivintSmartHome,中性,下调,减持,2020-03-11
467,摩根大通,TTMTechnologies,增持,下调,中性,2020-03-11
468,B.Riley,Progressive,买进,下调,中性,2020-03-11
469,B.Riley,CNOFinancial,买进,下调,中性,2020-03-11
470,B.Riley,WideOpenWest,买进,下调,中性,2020-03-11
471,花旗集团,中国石油股份,买进,下调,卖出,2020-03-11
472,花旗集团,中国海洋石油,买进,下调,中性,2020-03-11
473,EvercoreISIGroup,NexTierOilfield,强于大盘,下调,与大盘一致,2020-03-11
474,EvercoreISIGroup,BasicEnergyServs,强于大盘,下调,与大盘一致,2020-03-11
475,摩根大通,TreehouseFoods,中性,上调,增持,2020-03-11
476,KeyBanc,VailResorts,增持,维持在,增持,2020-03-11
477,交银国际,安踏体育,中性,上调,买进,2020-03-11
478,大和,携程集团,强于大盘,下调,持有,2020-03-11
479,花旗集团,中国石油股份,买进,下调,卖出,2020-03-11
480,花旗投资研究,九龙仓集团,买进,下调,中性,2020-03-11
481,MarketWatch∶极讯,高通初始,买进,定为,买进,2020-03-11
482,Needham,Domo,买进,维持在,买进,2020-03-11
483,CFRA,VailResorts,持有,维持在,持有,2020-03-11
484,CFRA,Wayfair,持有,下调,卖出,2020-03-11
485,H.C.Wainwright,KrystalBiotech,买进,维持在,买进,2020-03-11
486,CFRA,Dick'sSportingGoods,买进,维持在,买进,2020-03-11
487,大和资本,中国海洋石油,弱于大盘,上调,中性,2020-03-11
488,DADavidson,AshfordHospitality,中性,下调,弱于大盘,2020-03-11
489,Bernstein,华特迪士尼公司,与大盘一致,维持在,与大盘一致,2020-03-10
490,PiperSandler,StitchFix,中性,维持在,中性,2020-03-10
491,Guggenheim,KARAuction,卖出,上调,中性,2020-03-10
492,PiperSandler,星巴克,中性,维持在,中性,2020-03-10
493,BTIG,EquityResidential,中性,上调,买进,2020-03-10
494,DADavidson,BraemarHotels&Resorts,买进,下调,中性,2020-03-10
495,DADavidson,HershaHospitality,中性,下调,弱于大盘,2020-03-10
496,Oppenheimer,KalaPharmaceuticals,强于大盘,维持在,强于大盘,2020-03-10
497,Oppenheimer,WillScot,强于大盘,维持在,强于大盘,2020-03-10
498,SunTrustRobinsonHumphrey,VailResorts,买进,维持在,买进,2020-03-10
499,SunTrustRobinsonHumphrey,StitchFix,买进,维持在,买进,2020-03-10
500,SunTrustRobinsonHumphrey,皇家加勒比游轮有限公司,买进,维持在,买进,2020-03-10
501,SunTrustRobinsonHumphrey,诺唯真游轮控股有限公司,买进,维持在,买进,2020-03-10
502,SunTrustRobinsonHumphrey,嘉年华,持有,维持在,持有,2020-03-10
503,SunTrustRobinsonHumphrey,缤客,买进,维持在,买进,2020-03-10
504,H.C.Wainwright,巴拉德动力系统,中性,上调,买进,2020-03-10
505,SunTrustRobinsonHumphrey,SkylineChampion,买进,下调,持有,2020-03-10
506,H.C.Wainwright,PlugPower,买进,维持在,买进,2020-03-10
507,摩根士丹利,赛灵思,增持,维持在,增持,2020-03-10
508,摩根士丹利,VeriskAnalytics,增持,维持在,增持,2020-03-10
509,摩根士丹利,德州仪器公司,中性,维持在,中性,2020-03-10
510,摩根士丹利,思佳讯,中性,维持在,中性,2020-03-10
511,摩根士丹利,Qorvo,中性,维持在,中性,2020-03-10
512,摩根士丹利,安博,增持,维持在,增持,2020-03-10
513,摩根士丹利,英特尔公司,增持,维持在,增持,2020-03-10
514,PiperSandler,VoyaFinancial,增持,维持在,增持,2020-03-10
515,摩根士丹利,Gartner,中性,维持在,中性,2020-03-10
516,PiperSandler,保德信金融集团,增持,维持在,增持,2020-03-10
517,摩根士丹利,EastGroup,中性,维持在,中性,2020-03-10
518,摩根士丹利,AnalogDevices,中性,维持在,中性,2020-03-10
519,PiperSandler,信安金融服务公司,增持,维持在,增持,2020-03-10
520,PiperSandler,大都会保险,中性,维持在,中性,2020-03-10
521,PiperSandler,HoraceMannEducators,增持,维持在,增持,2020-03-10
522,摩根士丹利,安费诺集团,增持,维持在,增持,2020-03-10
523,PiperSandler,BrighthouseFinancial,中性,维持在,中性,2020-03-10
524,摩根士丹利,AlgonquinPower,增持,下调,中性,2020-03-10
525,PiperSandler,Ameriprise,增持,维持在,增持,2020-03-10
526,Sidoti&Co.,QuanexBuildingProducts,中性,上调,买进,2020-03-10
527,PiperSandler,Aflac,增持,维持在,增持,2020-03-10
528,Sidoti&Co.,Lydall,中性,上调,买进,2020-03-10
529,Sidoti&Co.,CSGSystems,中性,上调,买进,2020-03-10
530,Wedbush,PurpleInnovation,强于大盘,维持在,强于大盘,2020-03-10
531,Wedbush,KalaPharmaceuticals,强于大盘,维持在,强于大盘,2020-03-10
532,Stifel,国民油井华高,买进,维持在,买进,2020-03-10
533,Wedbush,Comerica,中性,维持在,中性,2020-03-10
534,Stifel,DMCGlobal,买进,维持在,买进,2020-03-10
535,Stifel,CoreLabs,持有,维持在,持有,2020-03-10
536,Stifel,斯伦贝谢公司,买进,维持在,买进,2020-03-10
537,Stifel,StitchFix,买进,维持在,买进,2020-03-10
538,Stifel,联邦快递集团,持有,维持在,持有,2020-03-10
539,Stifel,ArchCoal,持有,维持在,持有,2020-03-10
540,贝雅,VarianMedical,强于大盘,维持在,强于大盘,2020-03-10
541,贝雅,ThorIndustries,强于大盘,维持在,强于大盘,2020-03-10
542,贝雅,StitchFix,强于大盘,维持在,强于大盘,2020-03-10
543,贝雅,Gartner,强于大盘,维持在,强于大盘,2020-03-10
544,贝雅,BootBarnHoldings,中性,维持在,中性,2020-03-10
545,花旗集团,携程集团,买进,下调,中性,2020-03-10
546,花旗集团,MolsonCoors,买进,维持在,买进,2020-03-10
547,花旗集团,伟创力国际,买进,维持在,买进,2020-03-10
548,花旗集团,搜狐公司,中性,维持在,中性,2020-03-10
549,花旗集团,Progyny,买进,维持在,买进,2020-03-10
550,Susquehanna,RealogyHoldings,负面,上调,中性,2020-03-10
551,RaymondJames,SignatureBank,强烈建议买进,维持在,强烈建议买进,2020-03-10
552,RaymondJames,ProPetroHolding,强烈建议买进,下调,强于大盘,2020-03-10
553,RaymondJames,Patterson-UTI,强烈建议买进,下调,与大盘一致,2020-03-10
554,RaymondJames,OilStates,强烈建议买进,下调,与大盘一致,2020-03-10
555,高盛,嘉年华,买进,下调,中性,2020-03-10
556,RaymondJames,九城集团,强烈建议买进,下调,与大盘一致,2020-03-10
557,富国银行,OasisPetroleum,中性,下调,减持,2020-03-10
558,瑞士信贷,UltaBeauty,强于大盘,维持在,强于大盘,2020-03-10
559,瑞士信贷,缤客,强于大盘,维持在,强于大盘,2020-03-10
560,Needham,中国在线教育集团初始,买进,定为,买进,2020-03-10
561,富国银行,NobleEnergy,中性,上调,增持,2020-03-10
562,H.C.Wainwright,TRACONPharmaceuticals,买进,维持在,买进,2020-03-10
563,H.C.Wainwright,AcceleronPharma,买进,维持在,买进,2020-03-10
564,H.C.Wainwright,electroCore初始,买进,定为,买进,2020-03-10
565,H.C.Wainwright,CorvusPharmaceuticals初始,买进,定为,买进,2020-03-10
566,富国银行,SMEnergy,中性,上调,增持,2020-03-10
567,瑞银,纳威司达公司,中性,维持在,中性,2020-03-10
568,瑞银,VarianMedical,买进,维持在,买进,2020-03-10
569,富国银行,EOGResources,增持,下调,中性,2020-03-10
570,瑞银,美国宣伟涂料,中性,维持在,中性,2020-03-10
571,瑞银,RPMInternational,买进,维持在,买进,2020-03-10
572,瑞银,PPG工业公司,买进,维持在,买进,2020-03-10
573,瑞银,伊士曼化工公司,买进,维持在,买进,2020-03-10
574,Oppenheimer,ActivisionBlizzard,一致,上调,强于大盘,2020-03-10
575,瑞银,艺康集团,中性,维持在,中性,2020-03-10
576,瑞银,DollarTree,买进,维持在,买进,2020-03-10
577,瑞银,杜邦公司,买进,维持在,买进,2020-03-10
578,B.RileyFBR,UnderArmour,卖出,维持在,卖出,2020-03-10
579,瑞银,塞拉尼斯,买进,维持在,买进,2020-03-10
580,B.RileyFBR,Skechers,买进,维持在,买进,2020-03-10
581,瑞银,AveryDennison,买进,维持在,买进,2020-03-10
582,B.RileyFBR,六旗娱乐有限公司,买进,维持在,买进,2020-03-10
583,瑞银,亚什兰全球控股公司,买进,维持在,买进,2020-03-10
584,瑞银,空气产品公司,中性,维持在,中性,2020-03-10
585,瑞银,苹果公司,买进,维持在,买进,2020-03-10
586,瑞银,缤客,中性,维持在,中性,2020-03-10
587,B.RileyFBR,SeaWorldEntertainment,买进,维持在,买进,2020-03-10
588,B.RileyFBR,CedarFair,中性,维持在,中性,2020-03-10
589,B.RileyFBR,Comerica,中性,维持在,中性,2020-03-10
590,B.RileyFBR,AmericanEagleOutfitters,买进,维持在,买进,2020-03-10
591,花旗集团,美国银行,中性,维持在,中性,2020-03-10
592,花旗集团,摩根大通摩根大通公司,中性,维持在,中性,2020-03-10
593,摩根大通,NineEnergyService,增持,下调,中性,2020-03-10
594,摩根大通,Valaris,中性,下调,减持,2020-03-10
595,摩根大通,哈里伯顿公司,增持,下调,中性,2020-03-10
596,摩根大通,贝克休斯,中性,上调,增持,2020-03-10
597,摩根大通,Dril-Quip,中性,上调,增持,2020-03-10
598,瑞银,TCFFinancial,中性,上调,买进,2020-03-10
599,Stephens&Co.,Helmerich&Payne,增持,维持在,增持,2020-03-10
600,PiperSandler,AmericanEquity,中性,上调,增持,2020-03-10
601,PiperSandler,林肯国民集团,增持,下调,中性,2020-03-10
602,KansasCityCapital,MYRGroup,一致,上调,强于大盘,2020-03-10
603,DADavidson,UnityBancorp初始,买进,定为,买进,2020-03-10
604,瑞士信贷,Xylem,中性,下调,弱于大盘,2020-03-10
605,摩根士丹利,EversourceEnergy,中性,下调,减持,2020-03-10
606,Stifel,联合包裹服务公司,持有,上调,买进,2020-03-10
607,Stifel,RyderSystem,持有,上调,买进,2020-03-10
608,摩根士丹利,美国电力公司,中性,上调,增持,2020-03-10
609,富国银行,ChangeHealthcare,中性,上调,增持,2020-03-10
610,Stifel,U.S.WellServices,买进,下调,持有,2020-03-10
611,Stifel,TetraTechnologies,买进,下调,持有,2020-03-10
612,Stifel,FTSInternational,买进,下调,持有,2020-03-10
613,美国富瑞金融集团,Welltower,持有,下调,弱于大盘,2020-03-10
614,美国富瑞金融集团,Ventas,买进,下调,弱于大盘,2020-03-10
615,Stifel,IndependenceRealtyTrust,持有,上调,买进,2020-03-10
616,Stifel,BostonProperties,持有,上调,买进,2020-03-10
617,摩根大通,CubicCorp,中性,上调,增持,2020-03-10
618,摩根大通,Cree,减持,上调,中性,2020-03-10
619,B.Riley,XeniaHotels&Resorts,中性,上调,买进,2020-03-10
620,ImperialCapital,LamarAdvertising,与大盘一致,上调,强于大盘,2020-03-10
621,KeyBanc,ThorIndustries,增持,维持在,增持,2020-03-10
622,KeyBanc,StitchFix,增持,维持在,增持,2020-03-10
623,KeyBanc,Lear,增持,维持在,增持,2020-03-10
624,KeyBanc,德纳,增持,维持在,增持,2020-03-10
625,野村证券,高通公司初始,买进,定为,买进,2020-03-10
626,GuggenheimSecurities,LigandPharmaceuticals初始,中性,定为,中性,2020-03-10
627,CFRA,埃克森美孚,持有,下调,卖出,2020-03-10
628,大和资本,安东油田服务,买进,下调,强于大盘,2020-03-10
629,大和资本,杰瑞股份,买进,下调,持有,2020-03-10
630,大和资本,中国国航,强于大盘,上调,买进,2020-03-10
631,花旗集团,携程集团,买进,下调,中性,2020-03-10
632,大和资本,中国石油股份,买进,下调,强于大盘,2020-03-10
633,CFRA,赛普拉斯半导体公司,持有,上调,买进,2020-03-10
634,CFRA,波士顿科学公司,买进,上调,强烈建议买进,2020-03-10
635,CFRA,斯伦贝谢公司,持有,下调,卖出,2020-03-10
636,CFRA,康菲石油公司,强烈建议买进,下调,买进,2020-03-10
637,CFRA,EOGResources,强烈建议买进,下调,买进,2020-03-10
638,CFRA,荷美尔食品公司,卖出,上调,持有,2020-03-10
639,WolfeResearch,Wendy's初始,强于大盘,定为,强于大盘,2020-03-10
640,Cowen&Co.,RevolutionMedicines初始,强于大盘,定为,强于大盘,2020-03-10
641,RaymondJames,SMEnergy,强于大盘,下调,与大盘一致,2020-03-10
642,RaymondJames,WhitingPetroleum,强于大盘,下调,弱于大盘,2020-03-10
643,BofASecurities,斯伦贝谢公司,买进,下调,中性,2020-03-10
644,BofASecurities,Helmerich&Payne,中性,下调,弱于大盘,2020-03-10
645,BofASecurities,Nabors,中性,下调,弱于大盘,2020-03-10
646,BofASecurities,Patterson-UTI,中性,下调,弱于大盘,2020-03-10
647,BofASecurities,Transocean,中性,下调,弱于大盘,2020-03-10
648,BofASecurities,HelixEnergySolutions,买进,下调,中性,2020-03-10
649,BofASecurities,Oceaneering,买进,下调,中性,2020-03-10
650,BofASecurities,Apergy,买进,下调,中性,2020-03-10
651,BofASecurities,CoreLabs,买进,下调,弱于大盘,2020-03-10
652,BofASecurities,ProPetroHolding,中性,下调,弱于大盘,2020-03-10
653,BofASecurities,西方石油公司,买进,下调,中性,2020-03-10
654,AegisCapital,Avinger,买进,维持在,买进,2020-03-10
655,CapitalOne,AppleHospitalityREIT,中性,上调,增持,2020-03-10
656,ClevelandResearch,甲骨文公司,中性,上调,买进,2020-03-10
657,大和资本,中国国航,强于大盘,上调,买进,2020-03-10
658,CFRA,ContinentalResOklahoma,持有,下调,卖出,2020-03-09
659,瑞银,Kroger,中性,维持在,中性,2020-03-09
660,BTIG,ShipFinance,买进,维持在,买进,2020-03-09
661,DADavidson,WesternNewEnglandBncp,中性,上调,买进,2020-03-09
662,摩根士丹利,USBancorp,减持,维持在,减持,2020-03-09
663,摩根士丹利,SVBFinancial,增持,维持在,增持,2020-03-09
664,摩根士丹利,SignatureBank,增持,维持在,增持,2020-03-09
665,摩根士丹利,北美信托银行,减持,维持在,减持,2020-03-09
666,摩根士丹利,浦瑞兴金融集团,中性,维持在,中性,2020-03-09
667,摩根士丹利,M&TBank,中性,维持在,中性,2020-03-09
668,摩根士丹利,摩根大通摩根大通公司,增持,维持在,增持,2020-03-09
669,摩根士丹利,高盛,中性,维持在,中性,2020-03-09
670,摩根士丹利,DiscoverFinancial,增持,维持在,增持,2020-03-09
671,摩根士丹利,Cullen/FrostBankers,减持,维持在,减持,2020-03-09
672,摩根士丹利,花旗集团,增持,维持在,增持,2020-03-09
673,摩根士丹利,CapitalOne,中性,维持在,中性,2020-03-09
674,摩根士丹利,博通,增持,维持在,增持,2020-03-09
