,content,date
352,Piper Sandler将Cincinnati Fincl目标价从110.00美元下调至95.00美元,2020-03-11
353,Piper Sandler将好事达公司目标价从136.00美元下调至115.00美元,2020-03-11
354,Piper Sandler将American Fincl Group目标价从124.00美元下调至100.00美元,2020-03-11
355,德银将Casey's General Stores目标价从184.00美元上调至186.00美元,2020-03-11
356,瑞士信贷将光辉国际目标价从37.00美元下调至29.00美元,2020-03-11
357,B of A Securities将苹果公司目标价从350.00美元下调至320.00美元,2020-03-11
358,瑞士信贷将Domo目标价从23.00美元下调至18.00美元,2020-03-11
359,瑞士信贷将Incyte目标价从86.00美元下调至81.00美元,2020-03-11
360,德银将Baidu目标价定为122.00美元,2020-03-11
361,Oppenheimer将Wesco International目标价从74.00美元下调至64.00美元,2020-03-11
362,Oppenheimer将Regeneron Pharma目标价从450.00美元上调至525.00美元,2020-03-11
363,Stifel将Texas Roadhouse目标价从70.00美元下调至62.00美元,2020-03-11
364,Stifel将Shake Shack目标价从60.00美元下调至45.00美元,2020-03-11
365,Stifel将Principia Biopharma目标价从66.00美元上调至76.00美元,2020-03-11
366,Stifel将Jack In The Box目标价从100.00美元下调至70.00美元,2020-03-11
367,Stifel将Darden Restaurants目标价从135.00美元下调至100.00美元,2020-03-11
368,Stifel将Brinker International目标价从57.00美元下调至45.00美元,2020-03-11
369,Stifel将MRC Global目标价从12.00美元下调至7.00美元,2020-03-11
370,摩根士丹利将Westlake Chemical目标价从69.00美元下调至46.00美元,2020-03-11
371,摩根士丹利将Syndax Pharmaceuticals目标价从8.00美元上调至10.00美元,2020-03-11
372,摩根士丹利将Simon Property目标价从150.00美元下调至120.00美元,2020-03-11
373,摩根士丹利将Lithia Motors目标价从159.00美元下调至149.00美元,2020-03-11
374,摩根士丹利将Group 1 Auto目标价从130.00美元下调至119.00美元,2020-03-11
375,摩根士丹利将通用汽车公司目标价从46.00美元下调至42.00美元,2020-03-11
376,摩根士丹利将陶氏化学公司目标价从58.00美元下调至40.00美元,2020-03-11
377,摩根士丹利将福特汽车公司目标价从11.00美元下调至10.00美元,2020-03-11
378,摩根士丹利将AutoNation目标价从44.00美元下调至40.00美元,2020-03-11
379,富国银行将WPX Energy目标价从12.00美元上调至14.00美元,2020-03-11
380,花旗集团将Westlake Chemical目标价从65.00美元下调至40.00美元,2020-03-11
381,花旗集团将Visa目标价从236.00美元下调至225.00美元,2020-03-11
382,富国银行将SJW Group目标价从80.00美元下调至78.00美元,2020-03-11
383,花旗集团将Methanex目标价从39.00美元下调至19.00美元,2020-03-11
384,富国银行将Vail Resorts目标价从220.00美元下调至190.00美元,2020-03-11
385,富国银行将Twilio目标价从155.00美元下调至140.00美元,2020-03-11
386,花旗集团将万事达卡目标价从375.00美元下调至345.00美元,2020-03-11
387,富国银行将西方石油公司目标价从45.00美元下调至21.00美元,2020-03-11
388,富国银行将HubSpot目标价从190.00美元下调至160.00美元,2020-03-11
389,花旗集团将伊士曼化工公司目标价从74.00美元下调至54.00美元,2020-03-11
390,花旗集团将陶氏化学公司目标价从52.00美元下调至32.00美元,2020-03-11
391,富国银行将Guidewire Software目标价从85.00美元下调至80.00美元,2020-03-11
392,花旗集团将杜邦公司目标价从69.00美元下调至49.00美元,2020-03-11
393,H.C. Wainwright将Avid Bioservices目标价从11.00美元下调至9.00美元,2020-03-11
394,富国银行将DXC Technology目标价从36.00美元下调至18.00美元,2020-03-11
395,H.C. Wainwright将Sunesis Pharmaceuticals目标价从0.50美元上调至1.00美元,2020-03-11
396,富国银行将Coupa Software目标价从175.00美元下调至140.00美元,2020-03-11
397,富国银行将Ceridian HCM目标价从84.00美元下调至80.00美元,2020-03-11
398,H.C. Wainwright将Precision Biosciences目标价从21.00美元下调至19.00美元,2020-03-11
399,富国银行将Anaplan目标价从65.00美元下调至60.00美元,2020-03-11
400,Stephens&Co.将Calavo Growers目标价从65.00美元下调至53.00美元,2020-03-11
401,富国银行将Sunesis Pharmaceuticals目标价从3.00美元下调至1.00美元,2020-03-11
402,富国银行将空气产品公司目标价从260.00美元上调至265.00美元,2020-03-11
403,高盛将礼来公司目标价定为168.00美元,2020-03-11
404,瑞银将Waste Management目标价从132.00美元下调至131.00美元,2020-03-11
405,Stephens&Co.将LiveRamp Holdings目标价从56.00美元上调至60.00美元,2020-03-11
406,瑞银将Regis Corp目标价从109.00美元下调至108.00美元,2020-03-11
407,花旗集团将塞拉尼斯目标价从113.00美元下调至88.00美元,2020-03-11
408,瑞银将Cerner目标价从85.00美元下调至84.00美元,2020-03-11
409,花旗集团将Crown Holdings目标价从93.00美元下调至83.00美元,2020-03-11
410,花旗集团将Ball Corp目标价从92.00美元下调至90.00美元,2020-03-11
411,瑞银将Dick's Sporting Goods目标价从50.00美元下调至38.00美元,2020-03-11
412,花旗集团将Berry Global Group目标价从62.00美元下调至43.00美元,2020-03-11
413,花旗集团将Avery Dennison目标价从142.00美元下调至124.00美元,2020-03-11
414,瑞银将Domo目标价从21.00美元下调至17.00美元,2020-03-11
415,Stephens&Co.将Wabtec目标价从95.00美元下调至80.00美元,2020-03-11
416,瑞穗将携程集团目标价从40.00美元下调至35.00美元,2020-03-11
417,Wedbush将Shake Shack目标价从75.00美元下调至50.00美元,2020-03-11
418,瑞穗将Akebia Therapeutics目标价从16.00美元下调至15.00美元,2020-03-11
419,Rosenblatt将GoDaddy目标价定为88.00美元,2020-03-11
420,B. Riley FBR将WideOpenWest目标价从8.00美元下调至6.00美元,2020-03-11
421,B. Riley FBR将Victory Capital目标价从27.00美元下调至25.00美元,2020-03-11
422,花旗集团将NuSTAR Energy目标价从29.00美元下调至16.00美元,2020-03-11
423,B. Riley FBR将Valaris目标价从5.00美元下调至0.50美元,2020-03-11
424,B. Riley FBR将Tetra Technologies目标价从2.25美元下调至1.25美元,2020-03-11
425,B. Riley FBR将Trecora Resources目标价从11.00美元下调至9.00美元,2020-03-11
426,B. Riley FBR将Telaria目标价从14.00美元下调至12.50美元,2020-03-11
427,Wedbush将Apellis Pharmaceuticals目标价定为29.00美元,2020-03-11
428,Wedbush将Zumiez目标价从28.00美元下调至23.00美元,2020-03-11
429,Wedbush将Abercrombie&Fitch目标价从14.00美元上调至16.00美元,2020-03-11
430,B. Riley FBR将Radian Group目标价从27.00美元下调至24.00美元,2020-03-11
431,B. Riley FBR将保德信金融集团目标价从96.00美元下调至77.00美元,2020-03-11
432,B. Riley FBR将Progressive目标价从96.00美元下调至83.00美元,2020-03-11
433,Wedbush将Burlington Stores目标价从230.00美元上调至246.00美元,2020-03-11
434,B. Riley FBR将NMI Holdings目标价从38.00美元下调至34.00美元,2020-03-11
435,Wedbush将American Eagle Outfitters目标价定为14.00美元,2020-03-11
436,B. Riley FBR将National General目标价从36.00美元下调至32.00美元,2020-03-11
437,B. Riley FBR将Newmont Goldcorp目标价从54.00美元上调至55.00美元,2020-03-11
438,B. Riley FBR将MGIC Invest目标价从19.00美元下调至17.00美元,2020-03-11
439,B. Riley FBR将林肯国民集团目标价从72.00美元下调至57.00美元,2020-03-11
440,Raymond James将PetIQ目标价从40.00美元下调至38.00美元,2020-03-11
441,Raymond James将ChemoCentryx目标价从56.00美元上调至64.00美元,2020-03-11
442,B. Riley FBR将GP Strategies目标价从19.50美元下调至14.00美元,2020-03-11
443,B. Riley FBR将Forum Energy Technologies目标价从2.70美元下调至0.20美元,2020-03-11
444,B. Riley FBR将CNO Financial目标价从24.00美元下调至20.00美元,2020-03-11
445,B. Riley FBR将Colony Capital目标价从8.00美元下调至7.00美元,2020-03-11
446,B. Riley FBR将Colony Credit Real Estate目标价从15.00美元下调至14.00美元,2020-03-11
447,B. Riley FBR将American Equity目标价从32.00美元下调至25.00美元,2020-03-11
448,瑞士信贷将Unum Group目标价定为18.00美元,2020-03-11
449,富国银行将American States Water目标价定为84.00美元,2020-03-11
450,Stifel将Parsons目标价从44.00美元上调至45.00美元,2020-03-11
451,Raymond James将Jack Henry&Associates目标价定为181.00美元,2020-03-11
452,摩根大通将AutoNation目标价从54.00美元下调至47.00美元,2020-03-11
453,加皇资本市场将Chemed目标价从448.00美元上调至535.00美元,2020-03-11
454,Cantor Fitzgerald将Ra Medical Systems目标价从2.00美元下调至1.50美元,2020-03-11
455,Cantor Fitzgerald将Vertex Pharmaceuticals目标价从262.00美元上调至275.00美元,2020-03-11
456,Stifel将Universal Forest Products目标价定为55.00美元,2020-03-11
457,Bernstein将Casey's General Stores目标价定为175.00美元,2020-03-11
458,摩根大通将Vivint Smart Home目标价定为15.00美元,2020-03-11
459,摩根大通将TTM Technologies目标价从17.00美元下调至15.00美元,2020-03-11
460,B. Riley将Progressive目标价从96.00美元下调至83.00美元,2020-03-11
461,B. Riley将CNO Financial目标价从24.00美元下调至20.00美元,2020-03-11
462,B. Riley将WideOpenWest目标价从8.00美元下调至6.00美元,2020-03-11
463,摩根大通将Treehouse Foods目标价定为45.00美元,2020-03-11
464,KeyBanc将Vail Resorts目标价从260.00美元下调至225.00美元,2020-03-11
465,* 大和资本将中石化冠德目标价从4.30港元下调至3.70港元 >0934.HK,2020-03-11
466,* 大和资本将北京控股目标价从39港元下调至36港元>0392.HK,2020-03-11
467,* 交银国际将中国飞机租赁目标价从10.90港元下调至10.11港元>1848.HK,2020-03-11
468,* 花旗集团将时代中国目标价从22.60港元上调至22.66港元>1233.HK,2020-03-11
469,* 交银国际将安踏体育目标价从71港元上调至77港元,2020-03-11
470,* 大和将携程集团目标价从40.00美元下调至30.00美元,2020-03-11
471,* 花旗集团将中国石油股份目标价从4.50港元下调至2.20港元,2020-03-11
472,* 花旗集团将中国海洋石油目标价从14.40港元下调至9.30港元,2020-03-11
473,* 花旗集团将中国石油化工股份目标价从4.20港元下调至3.90港元>0386.HK,2020-03-11
474,* 花旗投资研究将九龙仓集团目标价从28.00港元下调至15.90港元,2020-03-11
475,* 花旗投资研究将群光电子目标价从新台币96元下调至新台币93元,2020-03-11
476,Needham将Domo目标价从35.00美元下调至31.00美元,2020-03-11
477,CFRA将Vail Resorts目标价从250.00美元下调至190.00美元,2020-03-11
478,CFRA将Wayfair目标价维持在55.00美元,2020-03-11
479,H.C. Wainwright将Krystal Biotech目标价从59.00美元上调至68.00美元,2020-03-11
480,CFRA将Dick's Sporting Goods目标价从50.00美元下调至45.00美元,2020-03-11
481,DA Davidson将Ashford Hospitality目标价从2.50美元下调至1.30美元,2020-03-11
482,Bernstein将华特迪士尼公司目标价从141.00美元下调至119.00美元,2020-03-10
483,富国银行将Pioneer Natural目标价从188.00美元下调至180.00美元,2020-03-10
484,富国银行将Stitch Fix目标价从29.00美元下调至14.00美元,2020-03-10
485,Piper Sandler将Stitch Fix目标价从22.00美元下调至15.00美元,2020-03-10
486,Piper Sandler将星巴克目标价从84.00美元下调至74.00美元,2020-03-10
487,BTIG将Equity Residential目标价定为80.00美元,2020-03-10
488,DA Davidson将Hersha Hospitality目标价从8.00美元下调至7.00美元,2020-03-10
489,Oppenheimer将Kala Pharmaceuticals目标价从13.00美元上调至16.00美元,2020-03-10
490,Oppenheimer将WillScot目标价从21.00美元下调至18.00美元,2020-03-10
491,SunTrust Robinson Humphrey将Vail Resorts目标价从270.00美元下调至247.00美元,2020-03-10
492,SunTrust Robinson Humphrey将Stitch Fix目标价从38.00美元下调至27.00美元,2020-03-10
493,SunTrust Robinson Humphrey将诺唯真游轮控股有限公司目标价从66.00美元下调至45.00美元,2020-03-10
494,SunTrust Robinson Humphrey将嘉年华目标价从51.00美元下调至37.00美元,2020-03-10
495,SunTrust Robinson Humphrey将缤客目标价从2250.00美元下调至2100.00美元,2020-03-10
496,H.C. Wainwright将巴拉德动力系统目标价定为16.00美元,2020-03-10
497,H.C. Wainwright将Plug Power目标价从4.00美元上调至6.00美元,2020-03-10
498,摩根士丹利将赛灵思目标价从120.00美元下调至116.00美元,2020-03-10
499,摩根士丹利将Verisk Analytics目标价从180.00美元下调至176.00美元,2020-03-10
500,摩根士丹利将德州仪器公司目标价从125.00美元下调至119.00美元,2020-03-10
501,摩根士丹利将TE Connectivity目标价从95.00美元下调至91.00美元,2020-03-10
502,摩根士丹利将思佳讯目标价从113.00美元下调至108.00美元,2020-03-10
503,摩根士丹利将安博目标价从100.00美元下调至91.00美元,2020-03-10
504,摩根士丹利将英特尔公司目标价从71.00美元下调至69.00美元,2020-03-10
505,Piper Sandler将Voya Financial目标价从70.00美元下调至62.00美元,2020-03-10
506,摩根士丹利将Gartner目标价从150.00美元下调至143.00美元,2020-03-10
507,Piper Sandler将保德信金融集团目标价从100.00美元下调至80.00美元,2020-03-10
508,摩根士丹利将EastGroup目标价从130.00美元下调至120.00美元,2020-03-10
509,摩根士丹利将Analog Devices目标价从123.00美元下调至115.00美元,2020-03-10
510,Piper Sandler将信安金融服务公司目标价从62.00美元下调至48.00美元,2020-03-10
511,Piper Sandler将大都会保险目标价从51.00美元下调至38.00美元,2020-03-10
512,Piper Sandler将Horace Mann Educators目标价从50.00美元下调至48.00美元,2020-03-10
513,摩根士丹利将安费诺集团目标价从112.00美元下调至107.00美元,2020-03-10
514,Piper Sandler将Brighthouse Financial目标价从38.00美元下调至27.00美元,2020-03-10
515,Piper Sandler将Ameriprise目标价从189.00美元下调至145.00美元,2020-03-10
516,Sidoti&Co.将Quanex Building Products目标价定为19.00美元,2020-03-10
517,Sidoti&Co.将MTS Systems目标价定为44.00美元,2020-03-10
518,Piper Sandler将Aflac目标价从55.00美元下调至47.00美元,2020-03-10
519,Sidoti&Co.将Lydall目标价定为14.00美元,2020-03-10
520,Wedbush将Purple Innovation目标价从13.00美元上调至14.00美元,2020-03-10
521,Stifel将国民油井华高目标价从28.00美元下调至17.00美元,2020-03-10
522,Wedbush将Comerica目标价从57.00美元下调至47.00美元,2020-03-10
523,德银将RingCentral目标价定为255.00美元,2020-03-10
524,德银将Vail Resorts目标价从269.00美元下调至238.00美元,2020-03-10
525,Stifel将DMC Global目标价从54.00美元下调至37.00美元,2020-03-10
